id,function,function_num
WP_000899600.1,no_hit,11
WP_000900547.1,no_hit,11
WP_000900990.1,tail,2
WP_000901098.1,no_hit,11
WP_000901365.1,unknown_function,9
WP_000902001.1,other,6
WP_000902780.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000903148.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000903376.1,connector,3
WP_000904134.1,unknown_function,9
WP_000904442.1,no_hit,11
WP_000904502.1,other,6
WP_000904674.1,transcription_regulation,7
WP_000904930.1,transcription_regulation,7
WP_000905082.1,no_hit,11
WP_000905091.1,no_hit,11
WP_000905124.1,no_hit,11
WP_000905372.1,no_hit,11
WP_000905780.1,dna_rna_and_nucleotide_metabolism,4
WP_000906203.1,no_hit,11
WP_000906298.1,no_hit,11
WP_000906325.1,no_hit,11
WP_000906486.1,transcription_regulation,7
WP_000906744.1,unknown_function,9
WP_000906806.1,no_hit,11
WP_000906970.1,dna_rna_and_nucleotide_metabolism,4
WP_000907085.1,no_hit,11
WP_000907234.1,no_hit,11
WP_000907387.1,no_hit,11
WP_000907465.1,no_hit,11
WP_000907623.1,other,6
WP_000907770.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000907999.1,no_hit,11
WP_000908554.1,other,6
WP_000910392.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000911112.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000911140.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000912298.1,transcription_regulation,7
WP_000912351.1,dna_rna_and_nucleotide_metabolism,4
WP_000912479.1,no_hit,11
WP_000912551.1,connector,3
WP_000912588.1,unknown_function,9
WP_000912716.1,no_hit,11
WP_000913396.1,no_hit,11
WP_000915707.1,dna_rna_and_nucleotide_metabolism,4
WP_000916078.1,no_hit,11
WP_000916267.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000916763.1,transcription_regulation,7
WP_000917117.1,other,6
WP_000917172.1,connector,3
WP_000917208.1,no_hit,11
WP_000917735.1,unknown_function,9
WP_000917750.1,unknown_function,9
WP_000917763.1,unknown_function,9
WP_000917809.1,no_hit,11
WP_000917883.1,dna_rna_and_nucleotide_metabolism,4
WP_000918073.1,dna_rna_and_nucleotide_metabolism,4
WP_000918155.1,no_hit,11
WP_000918366.1,no_hit,11
WP_000918514.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000918827.1,dna_rna_and_nucleotide_metabolism,4
WP_000919165.1,no_hit,11
WP_000919231.1,no_hit,11
WP_000919496.1,no_hit,11
WP_000919571.1,tail,2
WP_000919792.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000920064.1,no_hit,11
WP_000920132.1,no_hit,11
WP_000920320.1,no_hit,11
WP_000920491.1,no_hit,11
WP_000920579.1,no_hit,11
WP_000920789.1,no_hit,11
WP_000920840.1,connector,3
WP_000921623.1,no_hit,11
WP_000921791.1,no_hit,11
WP_000922446.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000922604.1,transcription_regulation,7
WP_000922639.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000922685.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000922872.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000923141.1,head_and_packaging,5
WP_000923722.1,lysis,1
WP_000924289.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000924828.1,connector,3
WP_000925795.1,lysis,1
WP_000925977.1,no_hit,11
WP_000926441.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000927068.1,no_hit,11
WP_000928722.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000928824.1,lysis,1
WP_000929189.1,no_hit,11
WP_000929450.1,no_hit,11
WP_000929717.1,no_hit,11
WP_000930891.1,no_hit,11
WP_000931343.1,dna_rna_and_nucleotide_metabolism,4
WP_000931399.1,no_hit,11
WP_000932342.1,no_hit,11
WP_000932839.1,other,6
WP_000933060.1,no_hit,11
WP_000933281.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000933736.1,no_hit,11
WP_000934041.1,dna_rna_and_nucleotide_metabolism,4
WP_000934216.1,head_and_packaging,5
WP_000934302.1,no_hit,11
WP_000934391.1,no_hit,11
WP_000934822.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000934920.1,no_hit,11
WP_000934978.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000935036.1,no_hit,11
WP_000935219.1,dna_rna_and_nucleotide_metabolism,4
WP_000935347.1,no_hit,11
WP_000935548.1,other,6
WP_000935759.1,tail,2
WP_000936028.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000936361.1,no_hit,11
WP_000936635.1,transcription_regulation,7
WP_000936844.1,transcription_regulation,7
WP_000936917.1,dna_rna_and_nucleotide_metabolism,4
WP_000937658.1,unknown_function,9
WP_000937887.1,integration_and_excision,10
WP_000937974.1,dna_rna_and_nucleotide_metabolism,4
WP_000938118.1,unknown_function,9
WP_000938855.1,no_hit,11
WP_000939222.1,no_hit,11
WP_000939317.1,connector,3
WP_000939394.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000939738.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000940018.1,other,6
WP_000940104.1,no_hit,11
WP_000940121.1,connector,3
WP_000940500.1,no_hit,11
WP_000940595.1,no_hit,11
WP_000940880.1,other,6
WP_000940959.1,no_hit,11
WP_000941052.1,no_hit,11
WP_000941212.1,connector,3
WP_000941537.1,other,6
WP_000941942.1,no_hit,11
WP_000942326.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000942344.1,transcription_regulation,7
WP_000942543.1,other,6
WP_000943459.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000943570.1,other,6
WP_000943960.1,no_hit,11
WP_000944101.1,no_hit,11
WP_000944243.1,dna_rna_and_nucleotide_metabolism,4
WP_000945010.1,no_hit,11
WP_000945390.1,tail,2
WP_000945580.1,head_and_packaging,5
WP_000946218.1,tail,2
WP_000946591.1,tail,2
WP_000946921.1,dna_rna_and_nucleotide_metabolism,4
WP_000947083.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000947159.1,no_hit,11
WP_000948454.1,no_hit,11
WP_000948584.1,dna_rna_and_nucleotide_metabolism,4
WP_000948724.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000948824.1,unknown_function,9
WP_000948884.1,other,6
WP_000949265.1,no_hit,11
WP_000949511.1,no_hit,11
WP_000950320.1,unknown_function,9
WP_000950813.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000951026.1,no_hit,11
WP_000951164.1,no_hit,11
WP_000951221.1,no_hit,11
WP_000951276.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000951872.1,no_hit,11
WP_000952127.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000952470.1,no_hit,11
WP_000952736.1,dna_rna_and_nucleotide_metabolism,4
WP_000952959.1,no_hit,11
WP_000953022.1,unknown_function,9
WP_000953255.1,other,6
WP_000953272.1,integration_and_excision,10
WP_000953278.1,no_hit,11
WP_000953364.1,no_hit,11
WP_000953457.1,tail,2
WP_000954637.1,no_hit,11
WP_000954872.1,dna_rna_and_nucleotide_metabolism,4
WP_000955028.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000955063.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000955897.1,no_hit,11
WP_000956071.1,no_hit,11
WP_000956328.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000956458.1,lysis,1
WP_000956465.1,lysis,1
WP_000956513.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000956557.1,other,6
WP_000956642.1,dna_rna_and_nucleotide_metabolism,4
WP_000956852.1,no_hit,11
WP_000956885.1,no_hit,11
WP_000957248.1,no_hit,11
WP_000957426.1,no_hit,11
WP_000957914.1,dna_rna_and_nucleotide_metabolism,4
WP_000958487.1,integration_and_excision,10
WP_000958598.1,dna_rna_and_nucleotide_metabolism,4
WP_000958700.1,integration_and_excision,10
WP_000959109.1,no_hit,11
WP_000960581.1,dna_rna_and_nucleotide_metabolism,4
WP_000960724.1,dna_rna_and_nucleotide_metabolism,4
WP_000961458.1,no_hit,11
WP_000961959.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000962380.1,no_hit,11
WP_000962383.1,no_hit,11
WP_000962844.1,no_hit,11
WP_000963143.1,no_hit,11
WP_000963554.1,no_hit,11
WP_000963819.1,no_hit,11
WP_000963837.1,no_hit,11
WP_000964134.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000964215.1,no_hit,11
WP_000964718.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000964776.1,no_hit,11
WP_000964840.1,lysis,1
WP_000965511.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000965672.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000965712.1,no_hit,11
WP_000965903.1,dna_rna_and_nucleotide_metabolism,4
WP_000966443.1,no_hit,11
WP_000966485.1,no_hit,11
WP_000966626.1,tail,2
WP_000967595.1,connector,3
WP_000968210.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000968317.1,no_hit,11
WP_000968919.1,no_hit,11
WP_000969012.1,no_hit,11
WP_000969092.1,no_hit,11
WP_000969397.1,head_and_packaging,5
WP_000970087.1,dna_rna_and_nucleotide_metabolism,4
WP_000970311.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000970479.1,no_hit,11
WP_000970599.1,dna_rna_and_nucleotide_metabolism,4
WP_000971093.1,integration_and_excision,10
WP_000971336.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000971730.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000971883.1,no_hit,11
WP_000971918.1,transcription_regulation,7
WP_000972203.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000972256.1,no_hit,11
WP_000973023.1,transcription_regulation,7
WP_000973071.1,dna_rna_and_nucleotide_metabolism,4
WP_000973176.1,other,6
WP_000973389.1,no_hit,11
WP_000973448.1,no_hit,11
WP_000973673.1,no_hit,11
WP_000974434.1,no_hit,11
WP_000974813.1,dna_rna_and_nucleotide_metabolism,4
WP_000974900.1,unknown_function,9
WP_000975020.1,no_hit,11
WP_000975100.1,connector,3
WP_000975743.1,no_hit,11
WP_000976070.1,no_hit,11
WP_000976483.1,no_hit,11
WP_000977136.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000977757.1,unknown_function,9
WP_000977914.1,no_hit,11
WP_000978094.1,tail,2
WP_000978349.1,no_hit,11
WP_000978495.1,no_hit,11
WP_000978915.1,tail,2
WP_000979516.1,unknown_function,9
WP_000979608.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000979661.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000979870.1,no_hit,11
WP_000979945.1,tail,2
WP_000980160.1,no_hit,11
WP_000980532.1,no_hit,11
WP_000980687.1,dna_rna_and_nucleotide_metabolism,4
WP_000981061.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000981977.1,connector,3
WP_000982170.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000982453.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000982774.1,no_hit,11
WP_000982994.1,no_hit,11
WP_000983255.1,unknown_function,9
WP_000983407.1,no_hit,11
WP_000983602.1,no_hit,11
WP_000983653.1,no_hit,11
WP_000983855.1,no_hit,11
WP_000984517.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000984796.1,no_hit,11
WP_000985157.1,unknown_function,9
WP_000985261.1,integration_and_excision,10
WP_000985273.1,unknown_function,9
WP_000985336.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000985501.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000985542.1,other,6
WP_000985752.1,no_hit,11
WP_000986037.1,no_hit,11
WP_000986334.1,no_hit,11
WP_000986441.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000986592.1,transcription_regulation,7
WP_000986609.1,dna_rna_and_nucleotide_metabolism,4
WP_000986788.1,no_hit,11
WP_000987091.1,unknown_function,9
WP_000987273.1,no_hit,11
WP_000987525.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000988308.1,unknown_function,9
WP_000988383.1,no_hit,11
WP_000988633.1,no_hit,11
WP_000988700.1,no_hit,11
WP_000989419.1,no_hit,11
WP_000989832.1,unknown_function,9
WP_000990173.1,no_hit,11
WP_000990243.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000990297.1,no_hit,11
WP_000990779.1,other,6
WP_000990847.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000991370.1,no_hit,11
WP_000991449.1,no_hit,11
WP_000991809.1,no_hit,11
WP_000992009.1,no_hit,11
WP_000992818.1,no_hit,11
WP_000993317.1,no_hit,11
WP_000993447.1,dna_rna_and_nucleotide_metabolism,4
WP_000994327.1,no_hit,11
WP_000994443.1,no_hit,11
WP_000994905.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000995025.1,no_hit,11
WP_000996007.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000996092.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_000996692.1,no_hit,11
WP_000997018.1,no_hit,11
WP_000997403.1,no_hit,11
WP_000997795.1,transcription_regulation,7
WP_000998188.1,unknown_function,9
WP_000999326.1,unknown_function,9
WP_000999466.1,no_hit,11
WP_000999630.1,unknown_function,9
WP_000999805.1,head_and_packaging,5
WP_000999944.1,unknown_function,9
WP_001000379.1,dna_rna_and_nucleotide_metabolism,4
WP_001000950.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001001073.1,transcription_regulation,7
WP_001001189.1,no_hit,11
WP_001001609.1,dna_rna_and_nucleotide_metabolism,4
WP_001001646.1,no_hit,11
WP_001001697.1,no_hit,11
WP_001001761.1,unknown_function,9
WP_001001774.1,connector,3
WP_001001917.1,no_hit,11
WP_001001996.1,tail,2
WP_001002053.1,no_hit,11
WP_001002544.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001002833.1,unknown_function,9
WP_001003065.1,unknown_function,9
WP_001003118.1,lysis,1
WP_001003689.1,no_hit,11
WP_001003709.1,no_hit,11
WP_001004187.1,no_hit,11
WP_001004446.1,lysis,1
WP_001004881.1,unknown_function,9
WP_001005037.1,no_hit,11
WP_001005152.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001005166.1,transcription_regulation,7
WP_001005448.1,no_hit,11
WP_001005582.1,dna_rna_and_nucleotide_metabolism,4
WP_001006862.1,lysis,1
WP_001007138.1,dna_rna_and_nucleotide_metabolism,4
WP_001007426.1,no_hit,11
WP_001007730.1,no_hit,11
WP_001007753.1,no_hit,11
WP_001007946.1,integration_and_excision,10
WP_001008054.1,dna_rna_and_nucleotide_metabolism,4
WP_001008232.1,tail,2
WP_001008242.1,tail,2
WP_001008431.1,no_hit,11
WP_001008537.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001008791.1,dna_rna_and_nucleotide_metabolism,4
WP_001008963.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001009127.1,no_hit,11
WP_001009882.1,no_hit,11
WP_001010156.1,unknown_function,9
WP_001010706.1,no_hit,11
WP_001011000.1,no_hit,11
WP_001011474.1,no_hit,11
WP_001012623.1,no_hit,11
WP_001012899.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001013510.1,no_hit,11
WP_001013779.1,no_hit,11
WP_001014296.1,transcription_regulation,7
WP_001014327.1,no_hit,11
WP_001015033.1,no_hit,11
WP_001015099.1,other,6
WP_001016346.1,unknown_function,9
WP_001016522.1,no_hit,11
WP_001016612.1,no_hit,11
WP_001016661.1,no_hit,11
WP_001017167.1,no_hit,11
WP_001017965.1,no_hit,11
WP_001018040.1,other,6
WP_001018194.1,other,6
WP_001018417.1,no_hit,11
WP_001018503.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001018618.1,other,6
WP_001018694.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001019475.1,no_hit,11
WP_001019530.1,no_hit,11
WP_001019839.1,tail,2
WP_001019882.1,no_hit,11
WP_001019920.1,no_hit,11
WP_001020355.1,other,6
WP_001020634.1,no_hit,11
WP_001020954.1,dna_rna_and_nucleotide_metabolism,4
WP_001021161.1,no_hit,11
WP_001021389.1,other,6
WP_001021996.1,lysis,1
WP_001023104.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001023915.1,dna_rna_and_nucleotide_metabolism,4
WP_001024022.1,tail,2
WP_001024796.1,no_hit,11
WP_001024876.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001024949.1,no_hit,11
WP_001025184.1,no_hit,11
WP_001025318.1,no_hit,11
WP_001025381.1,no_hit,11
WP_001025393.1,no_hit,11
WP_001025672.1,no_hit,11
WP_001025939.1,no_hit,11
WP_001026276.1,other,6
WP_001026418.1,no_hit,11
WP_001026752.1,transcription_regulation,7
WP_001026884.1,dna_rna_and_nucleotide_metabolism,4
WP_001027202.1,no_hit,11
WP_001027337.1,no_hit,11
WP_001027495.1,unknown_function,9
WP_001027854.1,no_hit,11
WP_001027967.1,no_hit,11
WP_001028095.1,no_hit,11
WP_001028315.1,other,6
WP_001028540.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001028610.1,other,6
WP_001028848.1,other,6
WP_001028905.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001029013.1,no_hit,11
WP_001029684.1,connector,3
WP_001029698.1,dna_rna_and_nucleotide_metabolism,4
WP_001030347.1,no_hit,11
WP_001030441.1,no_hit,11
WP_001030593.1,no_hit,11
WP_001030923.1,no_hit,11
WP_001031057.1,head_and_packaging,5
WP_001031307.1,no_hit,11
WP_001031427.1,unknown_function,9
WP_001031530.1,no_hit,11
WP_001031644.1,no_hit,11
WP_001031834.1,lysis,1
WP_001032214.1,head_and_packaging,5
WP_001032707.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001032947.1,no_hit,11
WP_001033191.1,tail,2
WP_001033352.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001033699.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001033722.1,no_hit,11
WP_001033898.1,no_hit,11
WP_001034097.1,tail,2
WP_001034905.1,tail,2
WP_001035166.1,no_hit,11
WP_001035585.1,tail,2
WP_001035683.1,lysis,1
WP_001036471.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001036981.1,head_and_packaging,5
WP_001037406.1,integration_and_excision,10
WP_001037814.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001038071.1,no_hit,11
WP_001038407.1,unknown_function,9
WP_001038968.1,no_hit,11
WP_001039007.1,unknown_function,9
WP_001039044.1,no_hit,11
WP_001040060.1,no_hit,11
WP_001040187.1,unknown_function,9
WP_001040205.1,no_hit,11
WP_001040450.1,lysis,1
WP_001040684.1,head_and_packaging,5
WP_001041009.1,no_hit,11
WP_001041505.1,dna_rna_and_nucleotide_metabolism,4
WP_001041788.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001042003.1,no_hit,11
WP_001042108.1,no_hit,11
WP_001043147.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001043260.1,no_hit,11
WP_001043344.1,head_and_packaging,5
WP_001043606.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001043728.1,tail,2
WP_001043834.1,unknown_function,9
WP_001043882.1,no_hit,11
WP_001044286.1,no_hit,11
WP_001044513.1,dna_rna_and_nucleotide_metabolism,4
WP_001044880.1,no_hit,11
WP_001045434.1,tail,2
WP_001045520.1,dna_rna_and_nucleotide_metabolism,4
WP_001045681.1,lysis,1
WP_001046339.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001046461.1,other,6
WP_001046791.1,no_hit,11
WP_001046821.1,dna_rna_and_nucleotide_metabolism,4
WP_001047341.1,no_hit,11
WP_001048602.1,no_hit,11
WP_001049791.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001050683.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001050972.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001050992.1,unknown_function,9
WP_001051706.1,tail,2
WP_001051798.1,unknown_function,9
WP_001051883.1,no_hit,11
WP_001052051.1,no_hit,11
WP_001052137.1,no_hit,11
WP_001052159.1,other,6
WP_001052219.1,no_hit,11
WP_001052715.1,other,6
WP_001053040.1,no_hit,11
WP_001053178.1,no_hit,11
WP_001053840.1,unknown_function,9
WP_001054199.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001054420.1,no_hit,11
WP_001054527.1,no_hit,11
WP_001054675.1,no_hit,11
WP_001054756.1,no_hit,11
WP_001054789.1,tail,2
WP_001055118.1,head_and_packaging,5
WP_001055391.1,no_hit,11
WP_001055491.1,dna_rna_and_nucleotide_metabolism,4
WP_001055622.1,dna_rna_and_nucleotide_metabolism,4
WP_001055728.1,connector,3
WP_001055750.1,unknown_function,9
WP_001055778.1,no_hit,11
WP_001055874.1,no_hit,11
WP_001056384.1,tail,2
WP_001056416.1,dna_rna_and_nucleotide_metabolism,4
WP_001056491.1,no_hit,11
WP_001056618.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001056694.1,no_hit,11
WP_001056806.1,no_hit,11
WP_001056834.1,no_hit,11
WP_001057199.1,other,6
WP_001057453.1,no_hit,11
WP_001057665.1,head_and_packaging,5
WP_001058227.1,no_hit,11
WP_001058827.1,dna_rna_and_nucleotide_metabolism,4
WP_001058910.1,unknown_function,9
WP_001059136.1,dna_rna_and_nucleotide_metabolism,4
WP_001059175.1,no_hit,11
WP_001059381.1,no_hit,11
WP_001059397.1,other,6
WP_001059871.1,no_hit,11
WP_001059937.1,no_hit,11
WP_001059977.1,no_hit,11
WP_001060090.1,no_hit,11
WP_001060244.1,no_hit,11
WP_001061095.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001061444.1,no_hit,11
WP_001061578.1,dna_rna_and_nucleotide_metabolism,4
WP_001061662.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001061917.1,no_hit,11
WP_001062128.1,no_hit,11
WP_001062678.1,other,6
WP_001062956.1,unknown_function,9
WP_001063023.1,no_hit,11
WP_001063099.1,no_hit,11
WP_001063176.1,no_hit,11
WP_001063316.1,unknown_function,9
WP_001063681.1,no_hit,11
WP_001064053.1,no_hit,11
WP_001065011.1,no_hit,11
WP_001065380.1,no_hit,11
WP_001065516.1,no_hit,11
WP_001065705.1,no_hit,11
WP_001065895.1,no_hit,11
WP_001066022.1,no_hit,11
WP_001066403.1,unknown_function,9
WP_001066920.1,integration_and_excision,10
WP_001068343.1,transcription_regulation,7
WP_001068682.1,no_hit,11
WP_001069342.1,no_hit,11
WP_001069467.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001069769.1,no_hit,11
WP_001069991.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001070177.1,no_hit,11
WP_001070230.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001070358.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001070446.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001070590.1,no_hit,11
WP_001071227.1,unknown_function,9
WP_001071599.1,integration_and_excision,10
WP_001071648.1,no_hit,11
WP_001072975.1,connector,3
WP_001073500.1,integration_and_excision,10
WP_001073619.1,unknown_function,9
WP_001075170.1,dna_rna_and_nucleotide_metabolism,4
WP_001075522.1,other,6
WP_001075568.1,tail,2
WP_001075665.1,no_hit,11
WP_001075838.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001076003.1,no_hit,11
WP_001076194.1,no_hit,11
WP_001076513.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001076742.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001076997.1,no_hit,11
WP_001077356.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001078131.1,no_hit,11
WP_001078379.1,lysis,1
WP_001078777.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001078836.1,dna_rna_and_nucleotide_metabolism,4
WP_001079078.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001079181.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001079422.1,connector,3
WP_001079482.1,transcription_regulation,7
WP_001079499.1,transcription_regulation,7
WP_001080102.1,no_hit,11
WP_001080153.1,no_hit,11
WP_001080786.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001081278.1,no_hit,11
WP_001081870.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001082219.1,dna_rna_and_nucleotide_metabolism,4
WP_001082319.1,dna_rna_and_nucleotide_metabolism,4
WP_001082875.1,no_hit,11
WP_001083904.1,no_hit,11
WP_001084082.1,head_and_packaging,5
WP_001085926.1,connector,3
WP_001085969.1,head_and_packaging,5
WP_001086384.1,unknown_function,9
WP_001086511.1,dna_rna_and_nucleotide_metabolism,4
WP_001086887.1,dna_rna_and_nucleotide_metabolism,4
WP_001087120.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001087225.1,no_hit,11
WP_001087250.1,lysis,1
WP_001087467.1,transcription_regulation,7
WP_001087743.1,head_and_packaging,5
WP_001088410.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001088621.1,no_hit,11
WP_001089072.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001089225.1,other,6
WP_001089295.1,lysis,1
WP_001089388.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001089435.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001089794.1,no_hit,11
WP_001090200.1,no_hit,11
WP_001090366.1,other,6
WP_001090506.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001090750.1,no_hit,11
WP_001090860.1,no_hit,11
WP_001091483.1,no_hit,11
WP_001091577.1,no_hit,11
WP_001091926.1,no_hit,11
WP_001092000.1,tail,2
WP_001092082.1,head_and_packaging,5
WP_001092461.1,other,6
WP_001092494.1,no_hit,11
WP_001093756.1,tail,2
WP_001093918.1,transcription_regulation,7
WP_001094279.1,no_hit,11
WP_001094581.1,dna_rna_and_nucleotide_metabolism,4
WP_001094831.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001096048.1,other,6
WP_001096200.1,no_hit,11
WP_001096684.1,no_hit,11
WP_001096705.1,head_and_packaging,5
WP_001096881.1,no_hit,11
WP_001097050.1,head_and_packaging,5
WP_001097228.1,no_hit,11
WP_001097238.1,no_hit,11
WP_001097276.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001098307.1,unknown_function,9
WP_001098384.1,no_hit,11
WP_001098571.1,no_hit,11
WP_001098662.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001098726.1,dna_rna_and_nucleotide_metabolism,4
WP_001098809.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001099102.1,no_hit,11
WP_001099695.1,dna_rna_and_nucleotide_metabolism,4
WP_001100467.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001100567.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001102115.1,moron_auxiliary_metabolic_gene_and_host_takeover,8
WP_001102329.1,no_hit,11
WP_001102372.1,transcription_regulation,7
WP_001102876.1,transcription_regulation,7
WP_001102905.1,dna_rna_and_nucleotide_metabolism,4
WP_001103560.1,other,6
WP_001104869.1,unknown_function,9
